입력주소,경도,위도
서울시  동소문동4가 237,127.046802,37.611476
서울시  동소문동6가 172-2,127.049171,37.614009
서울시  동소문동6가 60,127.048003,37.608719
서울시  동소문동7가 87-1,127.047973,37.610242
서울시  동소문동7가 119-4,127.042001,37.615753
서울시  동소문동7가 10-15,127.05257,37.611252
서울시  삼선동1가 57,127.044106,37.617635
서울시  삼선동2가 231-2,127.045611,37.618647
서울시  삼선동3가 96-3,127.047238,37.611903
서울시  삼선동4가 42,127.053598,37.610566
서울시  삼선동5가 153-2,127.042537,37.614595
서울시  삼선동5가 2-6,127.047894,37.615494
서울시  삼선동5가 7,127.055032,37.610866
서울시  삼선동5가 150-6,127.045218,37.614842
서울시  삼선동5가 151-13,127.046192,37.614886
서울시  동선동2가 144,127.05,37.613835
서울시  동선동2가 180,127.053732,37.610721
서울시  동선동2가 9,127.060006,37.610753
서울시  동선동3가 5,127.052152,37.605788
서울시  안암동3가 54-3,127.061355,37.605267
서울시  보문동6가 160,127.061801,37.613011
서울시  보문동6가 42-28,127.063582,37.612809
서울시  보문동6가 76-1,127.059005,37.6066
서울시  보문동2가 2-2,127.061485,37.604791
서울시  정릉동 266-41,127.060539,37.606216
서울시  정릉동 226-47,127.06079,37.611444
서울시  정릉동 286-2,127.058953,37.608032
서울시  정릉동 788-14,127.063361,37.607878
서울시  정릉동 226-40,127.062213,37.611789
서울시  정릉동 927,127.059332,37.605828
서울시  정릉동 383-29,127.018354,37.627524
서울시  정릉동 508-91,127.01457,37.623267
서울시  정릉동 227-84,127.02205,37.623861
서울시  정릉동 402-130,127.025673,37.621422
서울시  정릉동 793-2,127.015996,37.627631
서울시  정릉동 410-73,127.024783,37.619279
서울시  정릉동 226-4,127.019651,37.628824
서울시  정릉동 508-15,127.03014,37.623711
서울시  정릉동 647-4,127.01287,37.624145
서울시  정릉동 508-67,127.015543,37.62678
서울시  정릉동 559-27,127.017778,37.620509
서울시  정릉동 402-152,127.022399,37.622287
서울시  정릉동 202-4,127.016068,37.62218
서울시  정릉동 685-106,127.01205,37.626183
서울시  정릉동 226-2,127.030104,37.623044
서울시  정릉동 1054,127.030305,37.624145
서울시  정릉동 170-41,127.02449,37.622656
서울시  정릉동 227-21,127.021036,37.621699
서울시  정릉동 266-25,127.022884,37.613821
서울시  정릉동 508-4,127.018445,37.622308
서울시  정릉동 192-200,127.015335,37.624481
서울시  정릉동 716-143,127.014566,37.624384
서울시  정릉동 607-44,127.013696,37.625116
서울시  정릉동 266-43,127.027177,37.61901
서울시  정릉동 266-80,127.025798,37.632632
서울시  정릉동 226-39,127.020344,37.624405
서울시  정릉동 206-168,127.031856,37.611057
서울시  정릉동 508-75,127.022033,37.620824
서울시  정릉동 206-139,127.013078,37.626462
서울시  정릉동 206-136,127.016084,37.627848
서울시  정릉동 508-36,127.040419,37.627787
서울시  정릉동 260-31,127.036493,37.627403
서울시  길음동 1271-303,127.04296,37.627537
서울시  길음동 1205,127.032026,37.639044
서울시  종암동 57-21,127.036435,37.626619
서울시  종암동 125-37,127.037314,37.627834
서울시  종암동 3-231,127.02978,37.637458
서울시  종암동 54-326,127.034882,37.625804
서울시  종암동 7-36,127.029002,37.63719
서울시  종암동 3-15,127.029455,37.634581
서울시  종암동 54-370,127.030697,37.634069
서울시  종암동 7-57,127.029052,37.637677
서울시  종암동 125-86,127.030608,37.640051
서울시  종암동 3-48,127.0259,37.63703
서울시  하월곡동 90-1453,127.031873,37.639448
서울시  하월곡동 90-293,127.034845,37.626957
서울시  하월곡동 15-9,127.035889,37.626786
서울시  하월곡동 75-8,127.015296,37.635212
서울시  하월곡동 37-89,127.014154,37.640158
서울시  장위동 231-156,127.015513,37.641962
서울시  장위동 75-597,127.018477,37.640563
서울시  장위동 233-245,127.016586,37.648224
서울시  장위동 232-118,127.015439,37.644106
서울시  장위동 233-468,127.021487,37.631371
서울시  장위동 66-272,127.007745,37.64324
서울시  장위동 231-176,127.016278,37.634589
서울시  장위동 306-72,127.007877,37.644412
서울시  장위동 246-65,127.009772,37.637373
서울시  장위동 230-218,127.009255,37.643856
서울시  장위동 231-312,127.024811,37.646599
서울시  장위동 66-20,127.009023,37.64262
서울시  장위동 231-107,127.02086,37.640268
서울시  장위동 66-92,127.014429,37.633069
서울시  장위동 75-614,127.012516,37.638063
서울시  장위동 223-40,127.014905,37.634758
서울시  장위동 233-258,127.021383,37.633253
서울시  장위동 233-168,127.013426,37.642062
서울시  장위동 66-86,127.015857,37.645911
서울시  장위동 246-333,127.015207,37.633355
서울시  장위동 238-102,127.016145,37.640418
서울시  장위동 252-23,127.027266,37.642573
서울시  장위동 246-80,127.013719,37.646515
서울시  장위동 219-202,127.027559,37.644486
서울시  장위동 68-1287,127.019575,37.636328
서울시  장위동 219-108,127.017458,37.637924
서울시  장위동 219-44,127.011017,37.635743
서울시  장위동 233-497,127.01276,37.643579
서울시  장위동 66-199,127.012186,37.638222
서울시  장위동 229-23,127.018563,37.638311
서울시  장위동 238-129,127.012063,37.644051
서울시  장위동 65-57,127.01215,37.643493
서울시  장위동 230-236,127.007651,37.638409
서울시  장위동 225-12,127.01388,37.630064
서울시  장위동 238-87,127.016635,37.640223
서울시  장위동 66-204,127.027664,37.644243
서울시  석관동 207-1,127.015955,37.633316
서울시  석관동 338-529,127.013566,37.637468
서울시  석관동 332-292,127.01411,37.629768
서울시  석관동 176-72,127.008994,37.645656
서울시  석관동 133-92,127.008707,37.645879
서울시  석관동 261-211,127.00966,37.636417
서울시  석관동 332-638,127.014467,37.63534
서울시  석관동 332-141,127.012952,37.631705
서울시  석관동 190-9,127.011322,37.636665
서울시  석관동 332-98,127.021635,37.636499
서울시  석관동 317-32,127.018718,37.630861
서울시  석관동 180-12,127.019659,37.639465
서울시  석관동 261-261,127.02172,37.645546
서울시  미아동 791-344,127.018731,37.640223
서울시  미아동 791-1928,127.020613,37.640157
서울시  미아동 767-51,127.010848,37.663016
서울시  미아동 319-51,127.012078,37.658296
서울시  미아동 791-1103,127.012214,37.65572
서울시  미아동 348-16,127.012046,37.66071
서울시  미아동 791-172,127.011366,37.661597
서울시  미아동 128-35,126.89424,37.476359
서울시  미아동 791-1874,126.894962,37.476492
서울시  미아동 791-1336,126.88961,37.472946
서울시  미아동 838-21,126.892147,37.471853
서울시  미아동 312-23,126.902973,37.476035
서울시  미아동 836-55,126.905191,37.468938
서울시  미아동 791-3724,126.902949,37.475395
서울시  미아동 130-107,126.902446,37.461812
서울시  미아동 258-554,126.901731,37.462815
서울시  미아동 315-35,126.905198,37.478534
서울시  미아동 734-243,126.899737,37.460814
서울시  미아동 637-277,126.904651,37.467996
서울시  미아동 760-48,126.904668,37.470708
서울시  미아동 791-1684,126.902169,37.476136
서울시  미아동 791-1717,126.904622,37.463013
서울시  미아동 791-1547,126.893526,37.465009
서울시  미아동 327-33,126.903856,37.476737
서울시  미아동 164-2,126.900747,37.470554
서울시  미아동 762-52,126.906233,37.47885
서울시  미아동 43-9,126.905498,37.47732
서울시  미아동 734-278,126.892327,37.465069
서울시  미아동 791-3210,126.902926,37.466087
서울시  미아동 791-1100,126.904979,37.475676
서울시  번동 162-4,126.891848,37.453108
서울시  번동 148-117,126.902678,37.476916
서울시  번동 186-1,126.896236,37.464457
서울시  번동 471-148,126.905912,37.476099
서울시  번동 148-141,126.905938,37.464187
서울시  번동 148-56,126.90139,37.462172
서울시  번동 412-5,126.892222,37.472142
서울시  번동 148-363,126.908713,37.476242
서울시  번동 416-110,126.904813,37.477791
서울시  번동 437-104,126.901929,37.469349
서울시  번동 526-3,126.89224,37.465555
서울시  번동 417-66,126.908558,37.478349
서울시  번동 468-59,126.900659,37.467301
서울시  번동 446-44,126.899717,37.462949
서울시  번동 471-65,126.901616,37.46758
서울시  번동 148-208,126.904668,37.466797
서울시  번동 148-185,126.904448,37.466417
서울시  수유동 442-23,126.899591,37.463074
서울시  수유동 391-97,126.906091,37.464603
서울시  수유동 310-28,126.904028,37.46726
서울시  수유동 36-22,126.905274,37.479535
서울시  수유동 270-192,126.894594,37.474606
서울시  수유동 313-17,126.906679,37.476205
서울시  수유동 53-59,126.908792,37.480189
서울시  수유동 533-32,126.905198,37.473119
서울시  수유동 451-58,126.907517,37.452056
서울시  수유동 535-251,126.898441,37.454368
서울시  수유동 516-58,126.897185,37.458276
서울시  수유동 540-15,126.907744,37.452724
서울시  수유동 723-7,126.906892,37.455357
서울시  수유동 530-61,126.912155,37.454072
서울시  수유동 32-26,126.910379,37.451821
서울시  수유동 469-249,126.905782,37.435361
서울시  수유동 519-54,126.897865,37.454345
서울시  수유동 451-28,126.904836,37.442137
서울시  수유동 50-7,126.906197,37.451845
서울시  수유동 553-70,126.907745,37.461987
서울시  수유동 322-18,126.908727,37.453545
서울시  수유동 469-159,126.908064,37.45407
서울시  수유동 391-417,126.905445,37.44299
서울시  수유동 172-149,126.907344,37.443683
서울시  수유동 281-48,126.905742,37.439677
서울시  수유동 166-21,126.904624,37.453561
서울시  수유동 134-43,126.9058,37.454319
서울시  수유동 397-10,126.906981,37.461683
서울시  수유동 508-80,126.898749,37.45338
서울시  수유동 305-11,126.904597,37.445334
서울시  수유동 519-8,126.906331,37.461271
서울시  수유동 130-143,126.906171,37.454422
서울시  수유동 555-16,126.910642,37.461771
서울시  수유동 296-19,126.90367,37.456931
서울시  수유동 516-46,126.903557,37.456948
서울시  수유동 486-516,126.899943,37.452868
서울시  수유동 391-377,126.912476,37.462319
서울시  수유동 166-18,126.903388,37.46001
서울시  수유동 469-30,126.900713,37.447379
서울시  수유동 410-214,126.905693,37.457778
서울시  수유동 486-232,126.912959,37.450844
서울시  수유동 560-49,126.906494,37.440783
서울시  수유동 562-2,126.912033,37.460964
서울시  수유동 518-117,126.907642,37.4411
서울시  수유동 442-39,126.900689,37.450596
서울시  수유동 468-45,126.914158,37.451531
서울시  수유동 518-113,126.902746,37.458301
서울시  수유동 1-77,126.904851,37.458158
서울시  수유동 58-89,126.905585,37.447298
서울시  수유동 172-51,126.912998,37.46063
서울시  수유동 252-50,126.911364,37.461885
서울시  수유동 35-19,126.899928,37.453139
서울시  수유동 32-32,126.906362,37.434303
서울시  우이동 180-14,126.987409,37.481592
서울시  우이동 47-8,126.986043,37.478922
서울시  우이동 61-16,126.98691,37.48676
서울시  우이동 147-21,126.990016,37.495418
서울시  우이동 161-1,126.993483,37.481436
서울시  가산동 149-2,126.985892,37.480047
서울시  가산동 148-54,126.985571,37.494623
서울시  가산동 237-66,126.983675,37.480983
서울시  독산동 302-5,126.9928,37.480917
서울시  독산동 973-36,126.993001,37.474359
서울시  독산동 913,126.987069,37.488347
서울시  독산동 973-25,126.986516,37.491658
서울시  독산동 1073-6,126.9912,37.495645
서울시  독산동 1072-1,126.983657,37.478965
서울시  독산동 880-8,126.990356,37.488609
서울시  독산동 1068-11,126.984646,37.492759
서울시  독산동 924,126.986231,37.488475
서울시  독산동 181-50,126.985206,37.479762
서울시  독산동 971-21,126.994813,37.481718
서울시  독산동 378-474,126.987611,37.488432
서울시  독산동 1006-114,126.990419,37.49152
서울시  독산동 961-14,126.990598,37.490837
서울시  독산동 198-49,126.99233,37.481427
서울시  독산동 881-21,126.984926,37.486274
서울시  독산동 884-26,126.989971,37.488642
서울시  독산동 1006-137,126.987431,37.488359
서울시  독산동 1040-27,126.986934,37.488292
서울시  독산동 234-31,126.985907,37.490643
서울시  독산동 1119-2,126.994928,37.491712
서울시  독산동 963-4,126.985949,37.496798
서울시  독산동 1009-60,126.990316,37.487401
서울시  독산동 887-9,126.994402,37.483715
서울시  독산동 378-342,126.982847,37.480336
서울시  독산동 1072-51,126.991721,37.487999
서울시  독산동 302-22,126.990083,37.487868
서울시  독산동 892-7,126.990314,37.488366
서울시  독산동 885-20,126.989693,37.487504
서울시  독산동 195-9,126.990732,37.478313
서울시  독산동 1006-190,126.993264,37.484291
서울시  독산동 904-14,126.992213,37.491815
서울시  독산동 1025-6,126.993969,37.474692
서울시  독산동 1058-17,127.004743,37.481568
서울시  독산동 1023-1,126.991662,37.484854
서울시  독산동 377-2,126.99519,37.48228
서울시  독산동 1039-13,126.987246,37.481149
서울시  독산동 1058-15,126.991862,37.48509
서울시  독산동 378-347,126.990528,37.490944
서울시  독산동 927-8,126.997292,37.492525
서울시  독산동 876-14,126.987781,37.488425
서울시  독산동 148-44,126.993135,37.481244
서울시  독산동 890-38,126.984827,37.492752
서울시  독산동 901-18,126.985911,37.492022
서울시  독산동 993-47,126.995265,37.487651
서울시  시흥동 836-6,126.989263,37.479076
서울시  시흥동 120-22,126.991221,37.484814
서울시  시흥동 113-7,126.9848,37.490598
서울시  시흥동 834-21,126.992861,37.484792
서울시  시흥동 818-5,126.994612,37.484095
서울시  시흥동 214-6,126.989518,37.488728
서울시  시흥동 827-28,126.988431,37.48798
서울시  시흥동 972-2,126.990752,37.487784
서울시  시흥동 118-86,126.986674,37.478225
서울시  시흥동 953-1,126.99243,37.492465
서울시  시흥동 908-1,126.992052,37.484443
서울시  시흥동 793-22,126.993145,37.483037
서울시  시흥동 823-70,126.985887,37.492121
서울시  시흥동 823-37,126.986326,37.478888
서울시  시흥동 942-19,126.994606,37.47613
서울시  시흥동 1004,126.99368,37.494575
서울시  시흥동 959-4,126.985297,37.481411
서울시  시흥동 839-10,126.988679,37.476332
서울시  시흥동 841-16,126.9878,37.481145
서울시  시흥동 793-12,126.990384,37.488258
서울시  시흥동 995-23,126.984268,37.481457
서울시  시흥동 937-12,126.993187,37.486606
서울시  시흥동 791-34,126.98361,37.47827
서울시  시흥동 820-14,126.985736,37.480703
서울시  시흥동 3-109,126.987082,37.478156
서울시  시흥동 849-32,127.042274,37.467939
서울시  시흥동 849-33,127.045937,37.468788
서울시  시흥동 992-26,127.046445,37.475091
서울시  시흥동 3-4,127.04747,37.472684
서울시  시흥동 865-46,127.038304,37.483981
서울시  시흥동 492-9,127.04274,37.480134
서울시  시흥동 813-33,127.035804,37.474374
서울시  시흥동 244-14,127.042977,37.474018
서울시  시흥동 949-1,127.041262,37.483447
서울시  시흥동 3-208,127.040658,37.483811
서울시  시흥동 653-5,127.042163,37.474831
서울시  시흥동 991-41,127.047879,37.471633
서울시  시흥동 239-26,127.043131,37.475235
서울시  시흥동 854-5,127.039881,37.472055
서울시  시흥동 852-53,127.046674,37.474867
서울시  시흥동 438-215,127.046251,37.473422
서울시  시흥동 3-36,127.049813,37.471586
서울시  시흥동 3-76,127.045562,37.469813
서울시  시흥동 992-24,127.035003,37.466375
서울시  시흥동 974-2,127.044296,37.468955
서울시  방배동 459-4,127.041059,37.482481
서울시  방배동 528-66,127.041888,37.474306
서울시  방배동 862-22,127.041134,37.479319
서울시  방배동 12-69,127.044345,37.467766
서울시  방배동 918-12,127.047575,37.472496
서울시  방배동 462-11,127.040205,37.470571
서울시  방배동 768-11,127.045735,37.468652
서울시  방배동 456-24,127.043172,37.473794
서울시  방배동 978-39,127.043634,37.474762
서울시  방배동 488-3,127.040155,37.470084
서울시  방배동 829-15,127.045866,37.469085
서울시  방배동 790-14,127.043029,37.469882
서울시  방배동 12-56,127.044044,37.469242
서울시  방배동 451-30,127.042847,37.480612
서울시  방배동 855-26,127.043218,37.47456
서울시  방배동 780-18,127.046094,37.473331
서울시  방배동 828-8,127.040204,37.47686
서울시  방배동 465-17,127.046163,37.475071
서울시  방배동 914-21,127.036385,37.483704
서울시  방배동 830-27,127.039441,37.480801
서울시  방배동 812-8,127.043218,37.468406
서울시  방배동 815-32,127.040338,37.472582
서울시  방배동 978-16,127.045174,37.468377
서울시  방배동 866-26,127.048483,37.470431
서울시  방배동 855-4,127.048975,37.470849
서울시  방배동 829-36,127.03561,37.474561
서울시  방배동 829-14,127.036238,37.474918
서울시  방배동 823-3,127.034237,37.462584
서울시  방배동 840-8,127.045071,37.468466
서울시  방배동 755-7,127.019259,37.465263
서울시  방배동 870-24,127.026128,37.468996
서울시  방배동 922-22,127.023362,37.469604
서울시  방배동 453-4,127.02651,37.469216
서울시  방배동 873-11,127.024978,37.469653
서울시  방배동 856-31,127.026915,37.468462
서울시  방배동 855-14,127.026804,37.468344
서울시  방배동 869-25,127.014609,37.520639
서울시  방배동 537-57,127.016776,37.510682
서울시  방배동 928-34,127.016772,37.511845
서울시  방배동 809-10,127.019394,37.512011
서울시  방배동 593-83,127.014395,37.520529
서울시  방배동 1002-3,127.017354,37.516598
서울시  방배동 932-16,127.017951,37.51253
서울시  방배동 913-17,127.00077,37.497114
서울시  방배동 459-13,126.996767,37.497152
서울시  방배동 327-16,126.997101,37.49838
서울시  방배동 815-31,126.995978,37.498587
서울시  방배동 845-4,127.021205,37.508413
서울시  방배동 830-26,127.017834,37.507646
서울시  방배동 918-5,127.018404,37.506407
서울시  방배동 780-36,126.999518,37.499455
서울시  방배동 789-22,127.020578,37.507966
서울시  방배동 896-6,127.018772,37.509438
서울시  방배동 980-27,127.018239,37.507793
서울시  방배동 931-12,126.999404,37.494462
서울시  방배동 825-4,127.020765,37.505778
서울시  방배동 932-34,126.999336,37.497822
서울시  방배동 926-28,127.000477,37.494498
서울시  방배동 856-23,127.002012,37.498142
서울시  방배동 858-37,127.001399,37.495803
서울시  방배동 870-13,126.999218,37.498182
서울시  방배동 471-9,127.019375,37.507406
서울시  방배동 808-4,127.019807,37.506374
서울시  방배동 932-28,127.019658,37.508238
서울시  방배동 920-6,126.994555,37.496754
서울시  방배동 789-21,126.995957,37.497658
서울시  방배동 528-62,126.993653,37.496549
서울시  방배동 593-15,127.032743,37.483783
서울시  방배동 1-59,126.887781,37.495653
서울시  방배동 457-9,126.889851,37.483419
서울시  방배동 480-19,126.889714,37.483534
서울시  방배동 970-28,126.89269,37.479499
서울시  방배동 855-13,126.888125,37.480852
서울시  방배동 457-16,126.884664,37.485496
서울시  방배동 937-29,126.885405,37.485071
서울시  방배동 451-13,126.882607,37.485423
서울시  방배동 460-20,126.865204,37.50498
서울시  방배동 475-8,126.859615,37.503593
서울시  양재동 348-9,126.853298,37.506974
서울시  양재동 366-8,126.85999,37.503462
서울시  양재동 281-3,126.85228,37.508415
서울시  양재동 392-3,126.853091,37.501971
서울시  양재동 8-7,126.86849,37.501543
서울시  양재동 86-8,126.865878,37.504536
서울시  양재동 117-7,126.851875,37.501644
서울시  양재동 256-2,126.860304,37.505168
서울시  양재동 7-59,126.85545,37.504553
서울시  양재동 7-30,126.85816,37.505552
서울시  양재동 257-2,126.840663,37.50267
서울시  양재동 397-8,126.853886,37.487697
서울시  양재동 266-2,126.854841,37.486616
서울시  양재동 243-5,126.843509,37.501436
서울시  양재동 281-5,126.852108,37.482688
서울시  양재동 299-2,126.857056,37.488927
서울시  양재동 401-8,126.854856,37.493068
서울시  양재동 368-6,126.842793,37.502384
서울시  양재동 204-11,126.851122,37.494681
서울시  양재동 342-8,126.854086,37.485717
서울시  양재동 6-4,126.855078,37.501504
서울시  양재동 258-4,126.85377,37.484209
서울시  양재동 82-12,126.841777,37.501545
서울시  양재동 357-1,126.854376,37.488216
서울시  양재동 392-18,126.851912,37.487408
서울시  양재동 319-8,126.85316,37.493061
서울시  양재동 361-4,126.853463,37.491739
서울시  양재동 256-4,126.852425,37.498937
서울시  양재동 266-6,126.850996,37.499212
서울시  양재동 317-2,126.854831,37.488788
서울시  양재동 366-3,126.854177,37.490115
서울시  양재동 336-1,126.851694,37.487613
서울시  양재동 342-11,126.841144,37.502224
서울시  양재동 85-3,126.844002,37.503234
서울시  양재동 265-8,126.851936,37.488787
서울시  양재동 299-11,126.855142,37.492818
서울시  양재동 96-7,126.846764,37.504541
서울시  양재동 281-9,126.855544,37.501301
서울시  양재동 11-57,126.84368,37.502096
서울시  양재동 16-18,126.856585,37.48867
서울시  양재동 346-1,126.850742,37.486243
서울시  양재동 244,126.850711,37.49346
서울시  양재동 360-9,126.846981,37.502155
서울시  양재동 386-24,126.854577,37.491362
서울시  양재동 398-6,126.854216,37.492728
서울시  양재동 116-1,126.857332,37.491623
서울시  양재동 119-10,126.852923,37.482651
서울시  양재동 219-7,126.855498,37.499174
서울시  양재동 360-10,126.850108,37.494437
서울시  우면동 221-26,126.844926,37.507082
서울시  우면동 6-6,126.851027,37.488354
서울시  우면동 61,126.850631,37.495
서울시  우면동 7-7,126.858772,37.495791
서울시  우면동 2-5,126.854575,37.489227
서울시  우면동 10-4,126.854469,37.485054
서울시  우면동 10-5,126.851134,37.482075
서울시  잠원동 49-23,126.85934,37.494877
서울시  잠원동 45-23,126.85162,37.499065
서울시  잠원동 34-6,126.850627,37.493802
서울시  잠원동 38-2,126.853845,37.500005
서울시  잠원동 49-21,126.845794,37.492619
서울시  잠원동 10-22,126.830372,37.488089
서울시  잠원동 35-10,126.837014,37.497255
서울시  반포동 551-64,126.841034,37.490338
서울시  반포동 107-86,126.841559,37.498831
서울시  반포동 105-15,126.847876,37.494
서울시  반포동 107-12,126.82575,37.489358
서울시  반포동 724-3,126.840876,37.496166
서울시  반포동 714-1,126.836786,37.498099
서울시  반포동 728,126.835739,37.497089
서울시  반포동 535-13,126.832365,37.489379
서울시  반포동 720-25,126.84201,37.49087
서울시  반포동 703-15,126.843111,37.489827
서울시  반포동 714-13,126.836124,37.497769
서울시  반포동 577-11,126.825624,37.489465
서울시  반포동 733-2,126.843142,37.491512
서울시  반포동 72-8,126.831116,37.488943
서울시  반포동 577-22,126.836707,37.496648
서울시  반포동 549-17,126.825876,37.489251
서울시  반포동 81-10,126.837539,37.495476
서울시  반포동 72-11,126.840593,37.488883
서울시  반포동 716-21,126.831926,37.496511
서울시  반포동 727-15,126.828696,37.498398
서울시  반포동 718-14,126.828233,37.498357
서울시  반포동 108-1,126.830764,37.49777
서울시  반포동 107-62,126.828426,37.497557
서울시  반포동 612-4,126.830668,37.497408
서울시  서초동 1637-15,126.834419,37.494706
서울시  서초동 1564-15,126.827298,37.499528
서울시  서초동 1658-19,126.828713,37.498029
서울시  서초동 1467-74,126.829914,37.496437
서울시  서초동 1430-9,126.823019,37.49262
서울시  서초동 1487-48,126.822581,37.493156
서울시  서초동 1487-116,126.822843,37.492988
서울시  서초동 1530-4,126.81883,37.492209
서울시  서초동 1507-4,126.821031,37.492483
서울시  서초동 1432-16,126.82038,37.485674
서울시  서초동 1358-15,126.875445,37.55059
서울시  서초동 1617-18,126.876033,37.549856
서울시  서초동 1432-24,126.875673,37.550448
서울시  서초동 1349-17,126.870917,37.550646
서울시  서초동 1637-7,126.873259,37.550677
서울시  서초동 1439-12,126.856059,37.555738
서울시  서초동 1480-1,126.863122,37.550517
서울시  서초동 1469-6,126.86476,37.55219
서울시  서초동 1558-17,126.860763,37.546331
서울시  서초동 1579-10,126.857541,37.546895
서울시  서초동 1487-130,126.859934,37.545819
서울시  서초동 1487-54,126.858899,37.550638
서울시  서초동 1626-18,126.858669,37.550825
서울시  서초동 1472-12,126.862252,37.552635
서울시  구로동 173-1,126.857865,37.555304
서울시  구로동 780-9,126.862649,37.53769
서울시  구로동 549-69,126.861181,37.550894
서울시  구로동 750-18,126.859933,37.548819
서울시  구로동 713-4,126.85897,37.546701
서울시  구로동 738-35,126.858071,37.550738
서울시  구로동 748-15,126.862711,37.551459
서울시  구로동 155-51,126.848733,37.558171
서울시  구로동 746-1,126.862469,37.536869
서울시  구로동 805-1,126.860198,37.549993
서울시  구로동 738-6,126.841202,37.529238
서울시  구로동 797-24,126.849618,37.54844
서울시  구로동 747-2,126.834581,37.54321
서울시  구로동 745-50,126.84957,37.553052
서울시  구로동 415-44,126.856127,37.532068
서울시  구로동 780-85,126.849923,37.533062
서울시  구로동 317-78,126.848393,37.535381
서울시  구로동 546-4,126.841841,37.548634
서울시  구로동 771-40,126.84051,37.532285
서울시  구로동 155-61,126.834115,37.544044
서울시  구로동 429-162,126.839051,37.538046
서울시  구로동 429-40,126.848388,37.529866
서울시  구로동 807-43,126.847914,37.551117
서울시  구로동 539-8,126.845571,37.55186
서울시  구로동 738-12,126.848365,37.552698
서울시  구로동 400-12,126.839923,37.543164
서울시  가리봉동 113,126.840946,37.543588
서울시  가리봉동 113-19,126.837674,37.538592
서울시  가리봉동 136-73,126.836256,37.53883
서울시  가리봉동 125-32,126.853347,37.551044
서울시  가리봉동 772-9,126.84158,37.531142
서울시  가리봉동 25-60,126.855744,37.537876
서울시  가리봉동 2-190,126.863079,37.530207
서울시  고척동 49-33,126.859234,37.536811
서울시  고척동 172-196,126.858649,37.535111
서울시  고척동 236-9,126.853409,37.532952
서울시  고척동 172-193,126.853341,37.546241
서울시  고척동 347,126.849468,37.542005
서울시  고척동 309-1,126.851825,37.540361
서울시  고척동 62-76,126.847062,37.538828
서울시  고척동 57-183,126.851099,37.533055
서울시  고척동 271-33,126.854691,37.535703
서울시  고척동 171-7,126.849133,37.532874
서울시  고척동 160-17,126.849007,37.541117
서울시  고척동 195-4,126.841989,37.548599
서울시  개봉동 46-1,126.845218,37.540999
서울시  개봉동 352-2,126.850374,37.547888
서울시  개봉동 358-11,126.83607,37.543522
서울시  개봉동 60-97,126.841997,37.540715
서울시  개봉동 312-35,126.850864,37.538072
서울시  개봉동 264-12,126.860748,37.532446
서울시  개봉동 304-18,126.858398,37.530793
서울시  개봉동 38-47,126.851606,37.53616
서울시  개봉동 307-44,126.841802,37.535758
서울시  개봉동 365-1,126.848423,37.534174
서울시  개봉동 454-10,126.851878,37.539857
서울시  개봉동 367-17,126.84574,37.541608
서울시  개봉동 52-8,126.845831,37.548213
서울시  개봉동 344-12,126.851111,37.536732
서울시  개봉동 284-6,126.851711,37.531512
서울시  개봉동 323-26,126.852516,37.529925
서울시  개봉동 323-11,126.848675,37.552377
서울시  개봉동 141-62,126.848736,37.552116
서울시  개봉동 139-50,126.833621,37.543832
서울시  개봉동 345-8,126.840478,37.530654
서울시  개봉동 331-11,126.852781,37.534072
서울시  개봉동 284-23,126.859051,37.533971
서울시  개봉동 산2-28,126.845488,37.532307
서울시  개봉동 33-50,126.838402,37.531066
서울시  개봉동 271-30,126.848327,37.540462
서울시  개봉동 327-1,126.848268,37.533992
서울시  개봉동 115-21,126.8483,37.531136
서울시  개봉동 452-1,126.846236,37.534396
서울시  개봉동 38-22,126.856526,37.534072
서울시  개봉동 403-152,126.859618,37.531642
서울시  개봉동 295-1,126.847262,37.536874
서울시  개봉동 317-5,126.845169,37.537548
서울시  개봉동 92-7,126.835572,37.543518
서울시  개봉동 330-2,126.859889,37.535393
서울시  개봉동 326-25,126.859863,37.536348
서울시  개봉동 405-17,126.856532,37.529964
서울시  개봉동 370-11,126.851353,37.540861
서울시  개봉동 153-17,126.85258,37.531709
서울시  개봉동 309-1,126.862442,37.534183
서울시  개봉동 107,126.859983,37.538106
서울시  개봉동 273-12,126.857438,37.539586
서울시  개봉동 307-9,126.845358,37.545109
서울시  개봉동 179-14,126.838876,37.531819
서울시  개봉동 345-22,126.84918,37.554148
서울시  개봉동 367-1,126.842206,37.54479
서울시  개봉동 313-20,126.851315,37.547051
서울시  개봉동 181-1,126.840904,37.530929
서울시  개봉동 139-61,126.847403,37.551914
서울시  개봉동 311-4,126.849081,37.539947
서울시  개봉동 464,126.851569,37.540764
서울시  오류동 145-11,126.850022,37.531748
서울시  오류동 245-3,126.85838,37.534901
서울시  오류동 4-83,126.835635,37.540914
서울시  오류동 156-144,126.862116,37.532567
서울시  오류동 13-72,126.835203,37.54537
서울시  오류동 143-4,126.849961,37.532747
서울시  오류동 108-82,126.846968,37.551558
서울시  오류동 11-34,126.841773,37.531802
서울시  오류동 1-5,126.847678,37.537726
서울시  오류동 3-25,126.840803,37.533099
서울시  오류동 234-2,126.852197,37.552249
서울시  오류동 156-1,126.851119,37.547238
서울시  오류동 156-151,126.847209,37.539577
서울시  오류동 4-107,126.850819,37.529926
서울시  오류동 108-81,126.836711,37.542294
