주택종류,소재지번,도로명,건물명,층,전용면적(㎡),계약년월,계약일,거래금액(만원),건축년도,위도,경도
오피스텔,서울특별시 강남구 삼성동141-10,테헤란로63길 9,삼성동 롯데캐슬 클라쎄,17,40.79,202011,19,"        64,500",2019,37.5058068949044,127.050210870129
오피스텔,서울특별시 강남구 삼성동141-10,테헤란로63길 9,삼성동 롯데캐슬 클라쎄,15,40.79,202011,25,"        65,500",2019,37.5058068949044,127.050210870129
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,6,27.88,202001,14,"        25,000",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,2,27.88,202001,15,"        23,900",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,2,41.44,202002,15,"        34,000",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,12,27.88,202003,12,"        25,500",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,12,27.06,202003,14,"        25,400",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,7,27.06,202003,19,"        24,700",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,7,27.06,202003,31,"        25,500",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,11,27.88,202004,27,"        25,500",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,9,27.88,202005,26,"        26,000",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,4,27.06,202006,2,"        25,450",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,11,23.29,202006,17,"        21,300",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동158-4,테헤란로83길 14,삼성역 두산위브센티움,8,27.88,202007,14,"        25,500",2003,37.508477461492,127.057886670001
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,6,35.69,202001,13,"        33,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,8,35.69,202001,17,"        33,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,3,35.69,202001,29,"        37,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,8,45.49,202002,4,"        60,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,5,35.69,202003,20,"        33,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,3,35.69,202004,6,"        33,400",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,2,45.49,202004,13,"        54,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,8,35.69,202006,3,"        34,200",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,6,66.41,202006,17,"        60,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,2,37.71,202007,8,"        32,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,2,35.69,202007,8,"        41,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,4,45.49,202008,4,"        55,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,8,35.69,202009,11,"        38,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,5,35.69,202009,17,"        35,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,4,37.71,202010,23,"        37,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,8,35.69,202012,4,"        35,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,6,35.69,202012,10,"        35,000",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동140-3,선릉로 524,선릉대림아크로텔,6,45.49,202012,28,"        58,500",2004,37.5067264107025,127.048076442641
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,7,27.18,202005,21,"        27,000",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,6,26.77,202005,28,"        27,000",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,14,26.77,202006,25,"        27,500",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,5,27.18,202006,29,"        25,500",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,12,26.77,202009,4,"        26,800",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,10,26.77,202009,4,"        26,000",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,5,27.18,202010,16,"        24,500",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,8,27.18,202010,30,"        24,500",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,4,26.77,202011,2,"        25,500",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동75-8,봉은사로 507,우림보보카운티 오피스텔,9,26.77,202012,28,"        26,500",2004,37.5134792081996,127.054268552225
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,4,25.84,202001,17,"        33,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,15,29.54,202001,31,"        41,500",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,13,29.32,202002,10,"        44,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,11,25.84,202002,19,"        33,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,9,25.84,202002,28,"        35,500",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,6,25.84,202003,14,"        35,500",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,12,25.84,202004,1,"        38,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,4,25.84,202005,20,"        37,700",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,20,25.84,202005,21,"        50,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,18,25.84,202005,22,"        40,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,9,25.84,202005,26,"        40,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,17,25.84,202006,13,"        40,500",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,14,29.54,202006,29,"        41,800",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,4,25.84,202007,1,"        35,800",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,10,29.32,202007,6,"        44,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,6,29.54,202007,16,"        40,500",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,8,29.54,202008,4,"        41,200",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,13,29.54,202009,24,"        42,750",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,16,25.84,202010,29,"        41,500",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,6,25.84,202011,10,"        38,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동58-2,영동대로 647,청담역 푸르지오시티,13,29.62,202012,17,"        45,000",2014,37.5197261638385,127.056640531526
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,12,21.51,202001,3,"        34,000",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,2,26.24,202001,31,"        38,998",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,13,31.04,202003,4,"        56,500",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,7,18.37,202003,6,"        32,000",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,7,21.51,202003,26,"        32,547",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,10,22.05,202003,26,"        37,800",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,12,18.37,202004,6,"        34,000",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,8,17.25,202004,6,"        28,053",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,16,23.48,202005,9,"        38,900",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 삼성동157-14,테헤란로83길 19,현대썬앤빌 삼성역,2,18.37,202007,4,"        30,000",2019,37.508595625561,127.057225349288
오피스텔,서울특별시 강남구 세곡동587,헌릉로569길 9,강남 지웰파인즈,6,24.66,202001,11,"        22,500",2016,37.4667946141717,127.100935230397
오피스텔,서울특별시 강남구 세곡동587,헌릉로569길 9,강남 지웰파인즈,6,38.36,202002,11,"        34,106",2016,37.4667946141717,127.100935230397
오피스텔,서울특별시 강남구 세곡동587,헌릉로569길 9,강남 지웰파인즈,4,38.36,202007,17,"        33,106",2016,37.4667946141717,127.100935230397
오피스텔,서울특별시 강남구 세곡동587,헌릉로569길 9,강남 지웰파인즈,6,24.66,202007,20,"        22,500",2016,37.4667946141717,127.100935230397
오피스텔,서울특별시 강남구 세곡동587,헌릉로569길 9,강남 지웰파인즈,5,38.36,202008,12,"        34,900",2016,37.4667946141717,127.100935230397
오피스텔,서울특별시 강남구 세곡동587,헌릉로569길 9,강남 지웰파인즈,7,38.36,202010,6,"        36,000",2016,37.4667946141717,127.100935230397
오피스텔,서울특별시 강남구 세곡동587,헌릉로569길 9,강남 지웰파인즈,4,24.66,202010,6,"        20,275",2016,37.4667946141717,127.100935230397
오피스텔,서울특별시 강남구 세곡동587,헌릉로569길 9,강남 지웰파인즈,6,38.36,202012,29,"        37,500",2016,37.4667946141717,127.100935230397
오피스텔,서울특별시 강남구 세곡동582,헌릉로571길 7,강남레체,6,28.64,202003,25,"        20,700",2016,37.4660413475279,127.101345742836
오피스텔,서울특별시 강남구 세곡동590, ,라온프라이빗시티 강남,5,50.72,202003,2,"        37,500",2017,37.4667952634936,127.100160351446
오피스텔,서울특별시 강남구 세곡동590, ,라온프라이빗시티 강남,8,58.72,202005,22,"        46,300",2017,37.4667952634936,127.100160351446
오피스텔,서울특별시 강남구 세곡동590, ,라온프라이빗시티 강남,5,50.72,202006,24,"        38,500",2017,37.4667952634936,127.100160351446
오피스텔,서울특별시 강남구 세곡동590, ,라온프라이빗시티 강남,5,50.72,202010,19,"        38,400",2017,37.4667952634936,127.100160351446
오피스텔,서울특별시 강남구 세곡동590, ,라온프라이빗시티 강남,7,58.72,202010,28,"        47,000",2017,37.4667952634936,127.100160351446
오피스텔,서울특별시 강남구 세곡동590, ,라온프라이빗시티 강남,4,58.72,202012,11,"        46,000",2017,37.4667952634936,127.100160351446
오피스텔,서울특별시 강남구 세곡동590, ,라온프라이빗시티 강남,3,58.72,202012,21,"        42,000",2017,37.4667952634936,127.100160351446
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,9,33.52,202001,6,"        22,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,9,42.13,202001,6,"        26,300",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,17,42.13,202001,24,"        26,900",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,4,42.13,202001,30,"        24,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,11,58.82,202002,3,"        48,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,15,33.52,202002,6,"        22,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,16,42.13,202002,8,"        28,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,3,33.52,202002,8,"        20,400",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,5,30.25,202002,8,"        19,800",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,12,33.52,202002,15,"        22,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,17,33.52,202002,19,"        22,850",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,14,33.52,202002,19,"        22,200",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,11,42.13,202002,25,"        26,500",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,9,38.02,202003,3,"        25,900",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,15,33.52,202003,20,"        22,700",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,12,30.25,202003,27,"        19,500",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,8,40.88,202004,18,"        26,500",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,15,42.13,202004,20,"        24,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,5,42.13,202005,5,"        26,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,5,42.13,202005,6,"        25,500",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,3,30.25,202005,21,"        19,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,4,42.13,202006,12,"        25,900",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,12,42.13,202006,12,"        27,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,5,42.13,202006,16,"        25,700",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,15,42.13,202006,16,"        27,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,8,38.02,202006,25,"        24,300",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,8,58.82,202007,23,"        50,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,15,40.88,202007,24,"        25,800",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,8,30.25,202007,27,"        20,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,7,33.52,202007,30,"        21,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,7,42.13,202008,6,"        26,900",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,10,33.52,202008,8,"        22,350",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,8,42.13,202008,12,"        26,950",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,14,42.13,202008,21,"        28,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,10,40.88,202008,28,"        28,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,16,33.52,202009,2,"        23,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,15,42.13,202009,11,"        27,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,17,30.25,202010,8,"        19,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,6,42.13,202011,14,"        28,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,3,58.82,202011,26,"        49,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,14,42.13,202012,3,"        27,700",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,15,32.58,202012,4,"        22,500",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,12,51.38,202012,5,"        37,000",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동716,광평로 295,사이룩스,15,30.25,202012,29,"        20,500",2003,37.4884568671651,127.104195014877
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,17,50.7,202002,6,"        33,000",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,8,151.83,202002,18,"       119,500",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,16,38.79,202002,19,"        24,500",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,16,85.68,202005,19,"        57,500",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,15,127.15,202005,28,"        87,500",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,14,50.7,202006,25,"        33,500",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,4,129.05,202006,30,"        90,000",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,18,34.79,202007,9,"        20,300",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,14,38.79,202007,15,"        24,000",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,18,63.58,202007,28,"        42,900",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,11,38.79,202008,3,"        24,000",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,10,25.45,202008,12,"        17,500",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,18,25.45,202008,13,"        17,700",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,10,63.58,202008,28,"        43,800",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,8,25.45,202008,28,"        17,900",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,19,31.4,202008,28,"        21,000",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,12,37.88,202009,11,"        23,800",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,6,45.38,202010,6,"        32,800",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,6,85.68,202010,6,"        60,000",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,6,47.39,202010,15,"        32,800",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,6,97.59,202010,26,"        70,000",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,17,91.6,202011,6,"        69,000",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 수서동713,밤고개로1길 10,수서현대벤쳐빌,18,31.96,202011,30,"        20,000",2002,37.4880136001041,127.101806968444
오피스텔,서울특별시 강남구 신사동505-5,도산대로1길 63,(505-5),2,23.76,202008,18,"        14,500",1987,37.5208129075245,127.018998345712
오피스텔,서울특별시 강남구 역삼동677-4,언주로93길 25,	(677-4)	,4,18.22,202011,10,"        13,400",2012,37.503258104129,127.040093471332
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,3,32.3,202010,15,"        65,786",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,5,32.3,202010,15,"        65,786",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,2,56.62,202010,15,"       145,491",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,2,32.3,202010,15,"        65,786",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,2,24.32,202010,15,"        54,705",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,2,32.3,202010,15,"        65,786",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,5,56.62,202010,15,"       119,991",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,3,24.32,202010,15,"        54,705",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,5,24.32,202010,15,"        54,705",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,3,24.32,202010,16,"        54,705",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,2,24.32,202010,16,"        99,605",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,5,24.32,202010,16,"        97,103",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,4,32.3,202010,16,"        65,786",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,2,24.32,202010,16,"        54,705",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,3,32.3,202010,16,"       116,360",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,3,24.32,202010,16,"        97,103",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,3,32.3,202010,19,"        65,786",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,2,24.32,202010,19,"        60,005",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-25,역삼로2길 7,	(832-25)	,2,32.3,202010,19,"        65,286",1989,37.492833988783,127.031411966712
오피스텔,서울특별시 강남구 역삼동832-26,역삼로2길 9,	(832-26)	,5,24.32,202010,15,"        54,705",1989,37.492748023013,127.031452979679
오피스텔,서울특별시 강남구 역삼동832-26,역삼로2길 9,	(832-26)	,4,24.32,202010,15,"        96,603",1989,37.492748023013,127.031452979679
오피스텔,서울특별시 강남구 역삼동832-26,역삼로2길 9,	(832-26)	,2,32.3,202010,16,"       116,360",1989,37.492748023013,127.031452979679
오피스텔,서울특별시 강남구 역삼동832-26,역삼로2길 9,	(832-26)	,4,32.3,202010,16,"       116,360",1989,37.492748023013,127.031452979679
오피스텔,서울특별시 강남구 역삼동832-26,역삼로2길 9,	(832-26)	,3,24.32,202010,19,"        97,103",1989,37.492748023013,127.031452979679
오피스텔,서울특별시 강남구 역삼동832-26,역삼로2길 9,	(832-26)	,5,32.3,202010,19,"       115,390",1989,37.492748023013,127.031452979679
오피스텔,서울특별시 강남구 역삼동707-9,언주로90길 26,(707-9),8,22.15,202012,9,"        36,927",2020,37.5027007748099,127.045310607941
