주소,위도,경도
 동숭동 7-5,37.5833691107199,127.005075505373
 대조동 89-235,37.6092493217762,126.922530912744
 연남동 239-14,37.5640768526004,126.924163274317
 북가좌동 296-26,37.5800634254871,126.913974957041
 역삼동 792-57,37.4941121618903,127.037974793269
 합정동 434-27,37.5521226093739,126.908002111334
 서교동 5-12,37.5576378569731,126.910809707563
 연희동 170-166,37.5778926070733,126.933716910568
 갈현동 503-21,37.6189588765837,126.914643736439
 연희동 69-2,37.5681110444715,126.933363886573
 상도1동 403-1,37.5015807479457,126.950190601864
 연희동 304-9,37.566019262536,126.932105166186
 대치동 916-60,37.5006071279312,127.055630765007
 청담동 59-19,37.5224401609264,127.051683272871
 상도1동 618,37.5045255274162,126.948844953806
 도곡동 945-15,37.4885747245124,127.034197460591
 홍은동 410-19,37.5796558873523,126.926481664137
 대신동 125-1,37.5676497098597,126.946841222483
 대방동 13-16,37.5069362862553,126.933897374564
 상도동 491-20,37.4958053549858,126.952834514634
 홍은동 265-201,37.5863918057559,126.931284447502
 평창동 179-10,37.6069064008616,126.967367139008
 신수동 313-2,37.5463591268282,126.935467929418
 연건동 50-1,37.5793212489704,127.001260706426
 상수동 93-41,37.5490147701719,126.923394957248
 대흥동 22-41,37.5523739786331,126.944490197114
 역삼동 682-25,37.509106777693,127.043059858211
 논현동 230-21,37.5095410082646,127.036088144184
 상도1동 483-21,37.5034343200202,126.952467831827
 영천동 181,37.5703965765493,126.96088261617
 합정동 447-8,37.5497601248626,126.906161879984
 녹번동 120-40,37.6068872202377,126.929663433772
 연남동 255-34,37.5629003859377,126.923545814837
 상암동 41-18,37.5770453813017,126.893363199998
 북가좌동 277-28,37.5828342805611,126.914629185151
 북가좌동 348-25,37.5791443746461,126.906254407869
 합정동 452-2,37.551043010614,126.90514893445
 사당동 316-93,37.481315697354,126.974336399822
 상암동 20,37.5763574782944,126.896160116478
 합정동 426-13,37.5520538129458,126.911348959892
 성산동 59-11,37.5642137125306,126.911395488354
 행촌동 210-482,37.5747262710538,126.962341985015
 사당동 276-5,37.4816545518267,126.971846395105
 연희동 237-7,37.5670414149206,126.932940724298
 대치동 934-26,37.4982707565505,127.055982415008
 명륜3가 88-5,37.5841306793923,126.996113456284
 연희동 74-8,37.5743305566962,126.936430374317
 이화동 9-15,37.5774743236711,127.006291637681
 대신동 136,35.8707316061432,128.581068924251
 상도동 211-200,37.4972178021163,126.946489753471
 망원동 426-23,37.5587828352668,126.903082002984
 망원동 409-59,37.5553441584596,126.903177846101
 역삼동 677-8,37.503030766145,127.040004825123
 중동 314,37.136091689234,128.698433246871
 역삼동 733-3,37.4968833888384,127.040271429765
 녹번동 141-67,37.607505149388,126.925442988293
 대치동 916-68,37.5004670792125,127.055244317304
 망원동 379-5,37.5547584440661,126.909516077571
 상암동 20-1,37.5768308317153,126.895945303401
 상도동 211-132,37.4980593401282,126.946645553822
 불광동 345-7,37.6206447764767,126.926653170694
 홍은동 397-29,37.5809078510575,126.928375548098
 홍은동 204-16,37.5903688588354,126.934764863033
 홍은동 265-492,37.5865724497883,126.932794012553
 망원동 476-26,37.5599819485144,126.904561159815
 북가좌동 311-8,37.5805290438068,126.91065695243
 구산동 18-5,37.6913728792637,126.71249696263
 녹번동 95-4,37.60640591802,126.92997942883
 대치동 929-6,37.5003677977882,127.058369517011
 성산동 200-75,37.5673083743549,126.908539339344
 서교동 482-22,37.5537200890896,126.914913860762
 수색동 373-2,37.5826229764177,126.893359481617
 동교동 204-24,37.5588444655046,126.92209002553
 청담동 122-4,37.5256496831203,127.049297283008
 합정동 389-10,37.5512172782199,126.910032397795
 옥인동 19-35,37.5815839977096,126.970366133035
 신수동 91-265,37.5490612837472,126.93537263576
 망원동 416-5,37.5562758455315,126.902649468702
 숭인동 645,37.577613688434,127.020863163941
 홍은동 398-1,37.5822501515919,126.927056075571
 흑석동 282-3,36.2503925854774,127.342097986843
 역촌동 1-53,37.6102309468075,126.917705553336
 대치동 916-39,37.5009230047545,127.05711446925
 대현동 90-41,37.5575086062433,126.944134198858
 신내동 393-1,37.608730201828,127.098727980132
 연남동 488-4,37.5621737954553,126.919055979313
 상도동 169-153,37.5046694511541,126.941805021354
 상도동 289-27,37.4954172177996,126.933944307104
 상도동 279-419,37.4954636256685,126.937649887405
 북가좌동 336-31,37.5862374050323,126.914880642384
 논현동 104-33,37.5193219725521,127.039278860355
 신내동 494-96,37.6012524467895,127.097838937371
 연희동 48-11,37.5675260437208,126.933437994128
 역촌동 18-3,37.6065870749323,126.92082891473
 논현동 133-18,37.5112387342947,127.028589262513
 상도동 7-18,37.5070604654248,126.952558173217
 상수동 303-1,37.5450707745342,126.926000934433
 대신동 127-9,37.5676271900983,126.946103382345
 응암동 125-11,37.5943059453933,126.916811004742
 신사동 555-28,37.5212507513088,127.024873835889
 응암동 730-29,37.5854705076397,126.920362103907
 개포동 1237-8,37.4782442830201,127.04666333116
 역촌동 78-23,37.6024876451714,126.909898246323
 누상동 14,37.5811672461155,126.96614401199
 연희동 723-5,37.5760708495241,126.931929822301
 역촌동 40-15,37.6024546942501,126.919226591179
 역삼동 729-41,37.4988454712545,127.042088169138
 연희동 715-6,37.5762053448687,126.930963882645
 누상동 166-111,37.5811527291354,126.965087625085
 성산동 58-5,35.1980370019733,128.674208551127
 역촌동 25-88,37.6053079020559,126.91971969307
 홍제동 285-8,37.5970833294828,126.949153191925
 동교동 204-2,37.5585114150139,126.921008493208
 청담동 17-26,37.5218484326682,127.044974891848
 창전동 6-220,37.5522954852563,126.928219032747
 역삼동 796-2,37.4939462541394,127.038913587784
 합정동 376-26,37.5458509130393,126.912295877244
 동숭동 7-11,37.5832943190741,127.004954098757
 역삼동 792-7,37.4934856619995,127.036174883345
 서교동 452-6,37.5571103381286,126.915135376952
 신사동 23-38,37.5976923209638,126.914696223409
 성산동 254-13,37.5595358309839,126.908333485661
 성산동 256-27,37.5603909064705,126.908358843897
 상수동 71-18,37.5491839860693,126.924302157597
 사당동 1006-47,37.4836789548673,126.980063147461
 응암동 121-25,37.5957023038411,126.916720725388
 망원동 457-58,37.5536229580727,126.901879642862
 사당동 1048-31,37.4769657165403,126.974921371729
 서교동 469-10,37.5573195279875,126.913613556547
 신대방동 360-80,37.4965433691164,126.923646835158
 신사동 235-11,37.5965080823608,126.907363331295
 논현동 64-4,37.5194362959194,127.031107119913
 합정동 445-2,37.5505334800647,126.906660461789
 공덕동 111-25,37.5464222167638,126.959818588252
 개포동 1234-7,37.47709654275,127.047245778845
 논현동 267-7,37.513192236526,127.041964601134
 갈현동 327-51,37.6163497798202,126.910528535096
 응암동 596-27,37.5878761901321,126.914872438152
 청담동 37-8,37.5189108476065,127.04417634917
 상도동 259-61,37.4979354852018,126.933673706848
 연남동 366-37,37.5648590056674,126.919454683922
 남가좌동 322-13,37.5814955534714,126.924322394771
 상도1동 483-9,37.5036126536545,126.952452102793
 아현동 705-6,37.5564223522301,126.962610666513
 토정동 3-6,37.5407207223793,126.940096242346
 신수동 42-8,37.5463634894177,126.938760313491
 대치동 898-18,37.5022755076325,127.050790574333
 상수동 333-17,37.5465828798052,126.921771644831
 응암동 98-1,37.60081018262,126.924904257713
 신교동 17-14,37.5832843189125,126.969269032004
 동교동 200-21,37.5576293143199,126.922100526318
 논현동 176-1,37.5090637106822,127.031097585628
 구산동 6-23,37.611448789374,126.913961989362
 아현동 740-3,37.5549541213847,126.960486833035
 대조동 212-50,37.6125155225286,126.918885507477
 연남동 223-85,37.5645072587169,126.9249023161
 원서동 76-25,37.5829610525553,126.988180425241
 누상동 115,37.5803318200523,126.966762264597
 대방동 20-40,37.5096500748817,126.931891232658
 갈현동 480-31,37.616661910905,126.917243325615
 사당동 64-107,37.4907933692888,126.979167093092
 합정동 431-11,37.5526018395578,126.908670362498
 망우동 459-40,37.5941087256047,127.097455792641
 용강동 494-111,37.5419352442783,126.938175242088
 삼성동 41-6,37.512701465955,127.046208247038
 논현동 249-18,37.5131497490664,127.036159364475
 개포동 1255-8,37.4799617824966,127.047687656834
 갈현동 404-17,37.6212015316981,126.918303791856
 서교동 474-30,37.5562083906272,126.913605438486
 상도동 372-4,37.5049217152582,126.940035576089
 청담동 63-15,37.5209560521682,127.049819203464
 성산동 239-20,37.5597090317313,126.915617451774
 갈현동 267-6,37.6226818440309,126.910135184699
 응암동 582-1,37.5928029246276,126.916640254258
 불광동 484-312,37.6229106290505,126.920906777401
 상도동 211-91,37.4989328275147,126.947222182078
 상도동 321-5,37.4983503491665,126.929831782172
 북가좌동 80-129,37.5781683986949,126.9121825733
 역촌동 43-9,37.6004386517941,126.917116244825
 연남동 239-7,37.5641069841442,126.92437363212
 합정동 434-12,37.551817926603,126.907315335272
 논현동 257-7,37.5125559320133,127.039164113535
 역삼동 752-20,37.4951744332735,127.034256597551
 창전동 6-101,37.5521690403075,126.927035757891
 개포동 1219-9,37.4765521241119,127.049042086351
 망우동 474-29,37.5931602660825,127.094738999564
 상도동 302-20,37.4941741966552,126.93045166394
 연희동 287-11,37.5659379127364,126.930939216544
 대조동 28-19,37.6098117698788,126.926481480872
 불광동 160,37.623211269953,126.930150427856
 상도동 210-75,37.4985034166151,126.940651032398
 홍제동 167-26,37.5863169898333,126.944950328182
 상도동 360-25,37.5046715131124,126.936611223389
 북아현동 1-81,37.564793626397,126.955248333188
 갈현동 327-112,37.6168284515621,126.910539139805
 대조동 210-46,37.6131663108198,126.920958129156
 사당동 1028-3,37.4802832252708,126.979624749301
 북가좌동 328-14,37.5823300517232,126.912263779469
 홍제동 312-21,37.5873470109431,126.941317080629
 구산동 360,37.6133714078217,126.907156758456
 사당동 1004-37,37.4832242196589,126.979331445001
 용강동 21,37.7562787157593,128.890438785419
 명륜1가 16-66,37.5887825736679,126.997249559086
 성산동 36-3,37.5597743286197,126.914598558308
 대방동 391-548,37.5011905713956,126.927358658415
 개포동 1221-12,37.4763984488053,127.048728210496
 대치동 919-12,37.4997416593817,127.053456262768
 상도동 210-151,37.498583876277,126.941353758418
 성산동 4-3,37.5651350150652,126.916077959287
 홍은동 164,37.5964915725765,126.938666327872
 응암동 365-38,37.5918903931759,126.919088154694
 역촌동 2-90,37.6088519435,126.919340461978
 갈현동 6-62,37.6272525512354,126.919027426534
 상도1동 483-13,37.5035512990828,126.951922796925
 대방동 11-85,37.5061054081232,126.932513167538
 창전동 2-22,37.2852329826282,127.44997975734
 대방동 378-6,37.5032820467003,126.925181430034
 신대방동 344-176,37.4936416279312,126.925716038969
 사당동 73-23,37.4903853325155,126.981140921018
 불광동 445-181,37.6258787651535,126.923267332809
 합정동 376-10,37.5459876968583,126.912495691614
 창전동 34-2,37.5496481811982,126.929186397969
 응암동 733-55,37.5842723681397,126.920287748703
 대치동 900-32,37.502714888483,127.053091096593
 상도동 279-499,37.4962585414846,126.93799851071
 창천동 370,37.559124490289,126.928215149798
 서교동 449-7,37.5578171479217,126.917130791705
 불광동 382-16,37.6230900323725,126.922856147376
 대조동 165-16,37.6127903235714,126.9214411811
 당인동 24-4,37.5459730111062,126.920060436288
 개포동 161,37.4841704405604,127.062096730709
 망원동 519,37.5548259552676,126.908992502171
 사당동 423-7,37.4794897575265,126.976559373739
 불광동 297-26,37.6178579748977,126.924567142311
 불광동 12-10,37.6171811852943,126.933506200551
 창천동 99-26,37.560364131572,126.932324055122
 성산동 620-4,37.5625294292065,126.917158977029
 대치동 928-27,37.4996442719769,127.0575714379
 응암동 104-38,37.5975944698628,126.920848357387
 연남동 568-17,37.5597043805016,126.921246138231
 역삼동 660-5,37.505180384326,127.036165886066
 연희동 304-1,37.5659605576747,126.932256596618
 동작동 102-39,37.4964074284699,126.981993321582
 합정동 438-20,37.5502049707802,126.907669818323
 명륜4가 125,37.5813565511589,127.0005643501
 갈현동 510-7,37.4197857838919,127.15721212492
 사당동 1003-35,37.4836478044063,126.979221807844
 상도동 22-58,37.5065037505635,126.94632407512
 노량진동 56-11,37.5126635232022,126.941324547177
 대조동 219-34,37.6152390310703,126.918687572839
 남가좌동 336-7,37.5757992392222,126.923352547759
 연남동 564-33,37.5591275082281,126.918930824387
 상도1동 326-4,37.5027279997272,126.952724543191
 연희동 194-30,37.5652273822191,126.93012577879
 불광동 95,37.6254522293363,126.927500987761
 연남동 257-21,37.5621492760971,126.923069364564
 망우동 459-27,37.5945042138123,127.097758410466
 홍은동 410-61,37.5793904168683,126.925420875383
 성산동 81-5,37.564250228958,126.909830051196
 명륜2가 62-11,37.5862282785356,126.997903608489
 응암동 599-15,37.5887452938427,126.916316698022
 창천동 284,37.5596037530171,126.929634451962
 사당동 218-1,37.4866041508356,126.96876672006
 망우동 152-25,37.5987817568326,127.10439137442
 성산동 261-28,37.5607353999018,126.906880709691
 창전동 6-228,37.5524005083539,126.928159948576
 갈현동 327-74,37.6162038508657,126.909578889062
 청담동 112-8,37.5273439092336,127.049196242557
 상도1동 325-5,37.5032177879902,126.952520535405
 상도1동 333-13,37.5016029461745,126.952201568837
 구산동 3-21,37.6113643074226,126.915275641494
 홍지동 76-4,37.6014176884218,126.957589089857
 신내동 473-24,37.6044074044622,127.098760625954
 대치동 934-4,37.4988044582931,127.056306848865
 녹번동 29-46,37.6046040159527,126.932457971802
 홍제동 312-6,37.5864483766229,126.942084532955
 역삼동 685-12,37.5079277139538,127.042606935369
 망원동 404-38,37.5551686480685,126.904970235308
 신교동 17-26,37.5833255089382,126.969054959416
 논현동 223-7,37.5112005636013,127.034650296597
 신수동 251-3,37.5452986136178,126.937417201149
 대치동 919-14,37.4996792064228,127.053690583243
 청담동 70-10,37.5206439514624,127.054636550837
 성산동 251-21,37.5589291587706,126.909029322542
 상도1동 325-6,37.5030663308468,126.952533253519
 사당동 1005-16,37.4833869775286,126.980520418835
 불광동 445-104,37.6270248337928,126.922501055884
 신대방동 341-138,37.4942330931963,126.929670564152
 삼성동 150-22,36.3395494077148,127.43345079227
 불광동 105-73,37.6229333634996,126.928316801409
 논현동 197-7,37.5062204779907,127.026619689336
 홍은동 265-71,37.5868413087082,126.933410196579
 개포동 1193-5,37.4745538751076,127.049391132308
 대방동 396-8,37.500240699622,126.924950897725
 상도1동 727,37.5021143404266,126.947320637152
 연남동 487-206,37.5610356512368,126.918326865661
 중동 77-4,37.1373467285816,128.722941959122
 상도1동 326-5,37.5028744119005,126.952550930011
 서교동 409-16,37.5497473804668,126.922000548247
 개포동 1200-6,37.4756755648059,127.049950638219
 홍은동 197-18,37.591775469532,126.933359039468
 불광동 484-246,37.6215180000527,126.921628326795
 성산동 214-19,37.562071251848,126.908549263542
 대조동 211-6,37.6127790242094,126.920498049316
 연건동 45-7,37.5793568381549,127.001427609017
 역삼동 749-18,37.4959845719963,127.03599407095
 남가좌동 330-24,37.5754450409207,126.924613562452
 논현동 244-17,37.5147530945363,127.040168260322
 불광동 442-47,37.6241797791792,126.925250498536
 역삼동 698-7,37.506022192059,127.04390071248
 구산동 178-28,37.6082190382202,126.908650554745
 상수동 336-10,37.5460617233459,126.921718765127
 신내동 567,37.605118214526,127.096236048932
 성산동 638-8,37.5585082875537,126.914032957292
 상도동 366-12,37.5039459640529,126.936380826502
 연희동 107-11,37.5713184464569,126.929585444192
 도곡동 193-12,37.4874555961267,127.044895944194
 상도동 279-513,37.4961717215096,126.937548577079
 대방동 415-57,37.4988032468771,126.921337920193
 신대방동 687-13,37.4879471533247,126.908323299222
 갈현동 504-35,37.6174128120037,126.914727848962
 불광동 378-11,37.6215430833797,126.922012014288
 성산동 20-22,37.5631339919088,126.915641264195
 창천동 285,37.5595059122497,126.929545238381
 아현동 695-9,37.557803356758,126.962649142006
 대치동 934-14,37.4986763217835,127.056823323835
 연남동 239-6,37.5640178421728,126.924461022084
 충정로3가 3-20,37.5632608178142,126.961137592185
 사당동 44-68,37.49276342418,126.979111789906
 개포동 1195-3,37.4748302963994,127.048622199731
 구산동 206-3,37.6131584811194,126.90962417867
 연남동 229-43,37.5632052007716,126.924239564763
 논현동 213-14,37.5134924361884,127.032637979072
 신사동 591-10,37.5218189348571,127.029245670672
 북가좌동 5-51,37.5808994026297,126.919388689499
 불광동 391-255,37.6245273531814,126.922005486982
 불광동 484-333,37.6248541153958,126.921440030722
 명륜1가 31-21,37.5894220004734,126.999094379716
 부암동 127-1,35.160219181282,129.0524762453
 대치동 917-13,37.5001713904316,127.05493927716
 신사동 520-11,37.5204653567727,127.021761864065
 공덕동 117-1,37.548092478174,126.95738956259
 신대방동 366-181,37.4955694842866,126.924422778737
 연희동 194-68,37.5643838648628,126.930141017547
 녹번동 121-4,37.6072630255042,126.929123054524
 망원동 401-24,37.5542533879026,126.905980876585
 논현동 230-2,37.5099290537964,127.03571287865
 당인동 15-51,37.5460559093562,126.920651921776
 사당동 64-140,37.4906723990024,126.97941672129
 연희동 187-45,37.5666386930573,126.931402780144
 개포동 164-9,37.4836194584647,127.061323568591
 서교동 403-7,37.5495559299909,126.920425386707
 연희동 105-1,37.5728658833998,126.928251978164
 역삼동 827-25,37.4956930767635,127.031446313154
 응암동 122-52,37.5966977958903,126.91640105607
 역삼동 781-30,37.4946674195155,127.04269187096
 신사동 517-35,37.5190299838806,127.021745695916
 응암동 675-10,37.5868125275379,126.921894415837
 도곡동 425-4,37.4821911266369,127.043721941236
 역삼동 655-11,37.5072646982288,127.037846178922
 역촌동 66-52,37.6025396226595,126.914321680266
 불광동 221-14,37.6189355115289,126.932106480494
 구산동 24-58,37.6082839558007,126.911922157456
 망원동 385-56,37.5543647986004,126.910338936406
 대치동 916-21,37.5010055854783,127.056140312151
 합정동 430-4,37.5521398271973,126.909458310461
 녹번동 127-1,37.6079311929721,126.929377515232
 상도동 214-361,37.4969306374332,126.946040905152
 창전동 6-114,37.5528106894284,126.927655666377
 상암동 28-9,37.5743736476927,126.894998055969
 삼성동 69-20,37.5150328162504,127.053243229865
 대조동 3-11,37.6122001156973,126.927580641769
 구산동 178-11,37.6085810468915,126.908333491587
 성산동 277-25,37.5633928532422,126.906903489026
 염리동 27-139,37.5495087551092,126.948600332577
 남가좌동 5-227,37.5813967759073,126.922491122995
 불광동 334-1,37.6187381372703,126.92570497162
 구산동 147-5,37.6916821985577,126.71114594122
 신대방동 597-4,37.4904244513892,126.909738785593
 녹번동 118-10,37.6072669984651,126.930757423626
 천연동 98-72,37.5682301444976,126.960459703538
 대치동 959-5,37.5041331549619,127.05838011191
 상도1동 538,37.5065273772597,126.95157250233
 대조동 196-24,37.6169537252464,126.921029736731
 상도1동 724-1,37.5024951122677,126.947060521922
 사당동 316-115,37.480746160525,126.974630079169
 노량진동 232-119,37.5104175304907,126.941756590003
 합정동 361-51,37.5469482447681,126.916809910311
 삼성동 145-23,37.5122987981519,127.054918680268
 역촌동 28-29,37.6043458532904,126.920354801685
 성산동 141-1,37.5682551653641,126.908597301919
 상수동 322-7,37.5473035630431,126.921573524536
 서교동 366-9,37.5521543463772,126.920498156114
 홍파동 2-35,37.5722029013134,126.965469596732
 청담동 16-19,37.520682127542,127.043890883894
 신사동 14-24,37.6002987626903,126.908179018334
 신대방동 366-16,37.4961724490545,126.923724249956
 개포동 1265,37.4809179478101,127.048069626941
 녹번동 98-7,37.6054850778871,126.928997660569
 창천동 100-127,37.5591963779003,126.932818148874
 녹번동 144-32,37.6068237904205,126.923885813485
 녹번동 118-82,37.6073261213117,126.93091244064
 삼성동 10-26,37.5144655197407,127.043780901272
 구산동 14-32,37.6106719599138,126.910505857071
 상도동 279-160,37.4955191914156,126.934605104263
 노고산동 12-55,37.55416398877,126.940108938471
 대조동 172-40,37.6102015099612,126.920308445405
 연남동 245-53,37.5648699841964,126.922181639642
 갈현동 9-85,37.6256828970302,126.915452030016
 도곡동 895-33,37.487389123904,127.039754559602
 응암동 42-65,37.598999126856,126.929235396714
 응암동 765,37.5962411552363,126.923325690718
 창신동 629-62,37.576439612883,127.009044181709
 대조동 186-10,37.6174632706282,126.922002277249
 연희동 89-24,37.5698391046005,126.932714860844
 성산동 17-9,37.562555167314,126.915805731311
 논현동 270-34,37.510917355353,127.041566052394
 홍은동 195-5,37.5926006107354,126.933223140177
 불광동 301-40,37.6174495208102,126.92440242183
 상도동 290-53,37.495887841765,126.933646626508
 용강동 494-25,37.543233226237,126.939772158851
 대치동 916-56,37.500547841998,127.05612132928
 북가좌동 347-34,37.5804466932799,126.907536860542
 남가좌동 5-19,37.5818657410678,126.923319395417
 연희동 136-23,37.5673633256722,126.932300414879
 북아현동 1-1819,37.5644186323016,126.957632460889
 성산동 261-25,37.5607743524501,126.90733788021
 연희동 121-11,37.570571258226,126.929742777679
 갈현동 6-103,37.6277242543201,126.918814509977
 대조동 191-22,37.6150302310039,126.923463239184
 망원동 471-28,37.5615082424049,126.903487436289
 대흥동 338-1,36.3201183524916,127.423829863285
 공덕동 111-28,37.5471466957345,126.959306817538
 상도동 256-196,37.4972612872032,126.932915063148
 역촌동 25-22,37.6055658739477,126.920224139367
 사당동 219-16,37.486766840627,126.969307504168
 응암동 85-19,37.6017779696399,126.925547855912
 역삼동 690-40,37.5067243334109,127.042449589162
 상도동 502-8,37.4952776949174,126.955649200822
 동숭동 4-99,37.5837018536087,127.006029861366
 성산동 36-1,37.5596773527425,126.914667208042
 역삼동 817-37,37.5008375952157,127.028478524003
 연희동 218-23,37.5650293750598,126.927735691215
 염리동 128-62,37.5481961690284,126.949682404567
 신영동 211-11,37.6027053181058,126.959155211475
 도곡동 456-11,37.4831311177177,127.045638017601
 아현동 282-3,37.5547654088145,126.955674161659
 합정동 432-18,37.553094048859,126.90881336799
 노량진동 218-98,37.5087416191095,126.94555313835
 도화동 185-29,37.5413148115211,126.951827374809
