주소,위도,경도
 화곡동 151-13,37.5367010467792,126.85075450186
 용두동 39-415,37.5761327162226,127.041392773567
 제기동 862,37.5849178163599,127.037031290764
 화곡동 105-185,37.5406676726727,126.844209622898
 봉천동 180-157,37.4699601506844,126.968558780973
 등촌동 515-48,37.5472823349094,126.859147670758
 봉천동 1654-15,37.4747987844905,126.969908521986
 장안동 326-4,36.2144448484779,127.336883031181
 화곡동 46-206,37.5452786056895,126.848267458503
 봉천동 1655-14,37.4752239413755,126.967796819117
 묵동 235-133,37.6143996319356,127.074291572807
 화곡동 24-562,37.5448369314411,126.845645895863
 신림동 530-1,37.4835771437655,126.913872098991
 면목동 407-2,37.5845554712529,127.09106559522
 양재동 7-6,37.4843073791007,127.040254105622
 개봉동 50-46,37.5018516480881,126.841374901366
 장충동1가 49-3,37.560586082425,127.008399169391
 면목동 365-14,37.5763191765497,127.087385431653
 반포동 82-5,37.4951571335065,127.001366657734
 면목동 14-51,37.587800332305,127.097182231204
 가리봉동 103-1,37.4828411677328,126.888645988294
 휘경동 266-6,37.5899498346923,127.059478949927
 장충동2가 193-207,37.559304229243,127.000932557427
 화곡동 353-112,37.5338738563515,126.843022474414
 방화동 607-117,37.5664824266464,126.814154270645
 온수동 45-31,37.4908622272792,126.821993167394
 화곡동 410-40,37.5378777318529,126.848934003761
 화곡동 59-18,37.5422848585779,126.847173733376
 봉천동 1583-5,37.4777609627473,126.947752944008
 방배동 456-33,37.4814255820478,126.983475467937
 전농동 8-6,37.5775547000566,127.066552413504
 남현동 602-134,37.4718860125102,126.978435899023
 가리봉동 106-64,37.4833033538973,126.889017443559
 휘경동 312-124,37.5877239042772,127.056535982306
 봉천동 952-3,37.4867452263933,126.938848364437
 등촌동 530-11,37.5502332184245,126.859945953787
 장안동 380-2,37.5681634984123,127.06797599638
 화곡동 1042-30,37.5418376292909,126.834294969465
 신림동 305-7,37.4660148970799,126.933024662046
 용두동 39-649,37.5744597651248,127.042175434181
 서초동 1628-64,37.4881759887073,127.018141191514
 봉천동 196-244,37.4751543639783,126.963140270848
 방화동 617-16,37.5648527506854,126.80742260149
 구로동 409-65,37.4938967964845,126.881904894036
 구로동 252-49,37.4840663363457,126.890902853308
 방배동 929-6,37.4836664596276,126.992405489319
 화곡동 795-5,37.5314828888536,126.861680434736
 신림동 398-1,37.473914074955,126.930989938074
 서초동 1565-11,37.4891961397538,127.013465617012
 화곡동 346-11,37.532152165915,126.844976648445
 휘경동 312-81,37.5868248873021,127.055883318246
 신림동 511-27,37.4839487401556,126.915729278849
 신당동 52-406,37.5634973751864,127.017136473971
 면목동 454-55,37.5829866042136,127.091449776853
 내발산동 675-8,37.553404451111,126.839174874552
 제기동 122-692,37.590111717957,127.037782863687
 구로동 476-75,37.4979094226924,126.881560377832
 궁동 213-21,37.4943110737803,126.830503765624
 답십리동 467-62,37.5717427884812,127.050007324226
 봉천동 100-285,37.481079265994,126.960565002252
 가리봉동 134-41,37.4805310416206,126.892361945802
 화곡동 350-37,37.5338086255783,126.845167018553
 화곡동 105-54,37.5420399263689,126.843653872825
 이문동 334-22,37.5944206539879,127.056916819139
 상봉동 304-2,37.5994282410043,127.085220061854
 면목동 107-1,37.5874546353591,127.091590433616
 내발산동 686-3,37.5533119696983,126.832304374041
 방화동 589-25,37.5680088008693,126.809945135712
 남현동 602-243,37.473180771582,126.981444412685
 오류동 297-12,37.4871014978591,126.837850342603
 봉천동 41-877,37.484546760573,126.953354240809
 답십리동 467-63,37.5716839271881,127.05012851898
 화곡동 353-75,37.533881626995,126.843191936374
 오류동 11-11,37.4958672729192,126.841326691553
 화곡동 1078-7,37.5393727560877,126.839570796648
 방배동 805-11,37.492545314968,126.994356247409
 제기동 892-78,37.5818996516495,127.036063076746
 화곡동 410-284,37.537882307451,126.849901292781
 화곡동 102-296,37.538458048998,126.846490820009
 중화동 133-11,37.6003028020879,127.085274233094
 구로동 429-259,37.4932439292541,126.887990913803
 화곡동 956-2,37.5501939589675,126.852976559038
 화곡동 1100-8,37.5542194190123,126.84897535434
 화곡동 456-21,37.534669832562,126.853938400486
 제기동 218-7,37.5835666180061,127.034270442666
 서초동 1431-2,37.4839667450474,127.021201775839
 장안동 298-5,37.0577718370717,127.081135093788
 궁동 96-3,37.4986501837609,126.826837130553
 봉천동 196-145,37.473079408876,126.962325285896
 서초동 1527-6,37.4840210197242,127.008232700191
 화곡동 850-19,37.5308960590604,126.856001476624
 공항동 33-6,37.5607426340631,126.81185042036
 남현동 1072-25,37.4727957090694,126.973602871337
 화곡동 350-12,37.5345245300689,126.843524581241
 답십리동 475-105,37.5732182914337,127.051068666999
 궁동 238,37.4967132190504,126.824246335119
 봉천동 180-162,37.4702243888958,126.968756738091
 화곡동 372-21,37.5354611765917,126.836927846797
 묵동 178-11,37.6116762846297,127.079481342006
 신림동 412-172,37.4764947642967,126.930822125193
 남현동 1071-7,37.4735868304617,126.972998183793
 묵동 162-6,37.615998466946,127.078703560525
 면목동 399-72,37.572300175765,127.081807765063
 서초동 1480-8,37.4824159999042,127.008224333222
 신당동 432-1985,37.5507668614108,127.005674515359
 화곡동 816-29,37.5360187558706,126.859080372807
 신림동 1413-33,37.4858020483709,126.933004832672
 오류동 68-21,37.4931649441451,126.841491288553
 이문동 333-1,37.5949156514236,127.058099072696
 화곡동 1054-2,37.5434160270107,126.84015980061
 신림동 1414-26,37.485983539721,126.932878290449
 화곡동 426-6,37.5306117577803,126.842769773598
 봉천동 899-3,37.4859798045945,126.946524693474
 남현동 602-368,37.4728316333635,126.981715515864
 봉천동 148-149,37.4790349040255,126.9641148481
 양재동 362,37.4675832358334,127.044915434315
 화곡동 782-27,37.5302587255582,126.863359836992
 양재동 362-1,37.4676841870971,127.045054807622
 신림동 529-9,37.4828294613196,126.914576478739
 화곡동 1036-26,37.542932081007,126.836159880194
 만리동1가 35-5,37.5565138763297,126.967429000088
 화곡동 409-83,37.5369079721013,126.847782920189
 제기동 1149-10,37.590505528915,127.036588697919
 면목동 144-12,37.59033428714,127.080454202836
 신림동 598-164,37.4751938787025,126.919451548189
 봉천동 196-150,37.4734656037252,126.962642794352
 공항동 684-1,37.5558953725513,126.813020586407
 공항동 690-7,37.5565389469831,126.811693216932
 화곡동 342-9,37.5316458537986,126.848475764373
 면목동 454-3,37.5825407113781,127.091534836179
 등촌동 646-36,37.5528257346547,126.863386346043
 화곡동 407-6,37.5360668537927,126.845603813646
 신림동 545-37,37.4817318826026,126.90977113843
 방배동 917-3,37.4807838911679,126.993674773161
 등촌동 530-15,37.550075218182,126.860546381673
 신당동 432-1629,37.5489900496582,127.006976380595
 등촌동 568-37,37.5377594469403,126.862465742038
 신림동 94-10,37.4760906762822,126.938858171131
 궁동 88,37.4981317034747,126.826823476014
 방배동 1803,37.4889491452479,126.983056614152
 장안동 392-6,37.5694675259661,127.067553287163
 봉천동 180-461,37.4693705012375,126.968749947199
 방배동 877-12,37.4885901962901,126.995096044933
 화곡동 348-7,37.5328752562652,126.845218716749
 화곡동 102-61,37.5393423674816,126.845834420887
 화곡동 342-27,37.5311460626119,126.848574385506
 방배동 463-3,37.4809573275797,126.984463505909
 남현동 602-59,37.473723970044,126.98039658209
 서초동 1440-3,37.485861781308,127.022145067317
 화곡동 343-25,37.5310767508024,126.845766695715
 방배동 830-16,37.4888227223286,126.987382742608
 신림동 725-7,37.4733857934113,126.917798051404
 방배동 321-9,37.4851961930441,126.993004613823
 화곡동 42-55,37.5461562817889,126.852565462638
 방배동 768-16,37.4942143141218,126.985565283157
 서초동 1546-7,37.4883707999227,127.011046892581
 화곡동 455-15,37.5340644479853,126.853051920014
 공항동 680-1,37.5557534231652,126.814067458622
 화곡동 1049-51,37.5421716354257,126.837546299421
 양재동 4-7,37.4816141643169,127.041989545886
 면목동 174-63,37.5852509428859,127.076822388733
 상봉동 129-42,37.5933408504599,127.077593642943
 고척동 165-18,37.5048098677616,126.85474548555
 면목동 1341-9,37.571124909186,127.085940629959
 방배동 426-11,37.484007920528,126.983942715358
 중화동 131-32,37.6008245404572,127.085616228477
 봉천동 100-572,37.482897507516,126.959524435639
 화곡동 61-95,37.5409623035193,126.846757001688
 화곡동 98-168,37.5438850306197,126.844943467031
 방배동 812-15,37.4914457235084,126.990665044706
 신림동 532-14,37.4839627544022,126.912060959614
 개봉동 202-15,37.493907764785,126.858824202492
 등촌동 365-197,37.5509767664026,126.861486736793
 내발산동 745,37.5516247722293,126.828568590754
 방배동 451-29,37.4791031405551,126.983657700876
 양재동 4-9,37.4814123041482,127.041804341769
 상봉동 113-31,37.594953084676,127.085463342756
 방배동 857-25,37.4875170361019,126.989180710574
 개봉동 365-14,37.4850751047062,126.853597775423
 화곡동 457-25,37.5344544783226,126.854698949691
 개봉동 137-2,37.5000097565841,126.851689468568
 봉천동 672-29,37.4900812071907,126.932526522392
 화곡동 59-32,37.5421368898539,126.847546297957
 면목동 173-159,37.5840356568117,127.076731509285
 화곡동 348-41,37.53312112597,126.845404967544
 양재동 247-5,37.4731949211915,127.040888729241
 면목동 110-11,37.5855615501645,127.090553839225
 신림동 468-1,37.4859890903351,126.921167842028
 방배동 978-3,37.4810242363568,126.992400255658
 봉천동 897-18,37.4798571978558,126.94712399867
 신당동 372-435,37.5517732014773,127.011069866125
 등촌동 365-23,37.5508987499272,126.860328655016
 서초동 1507-26,37.4873609738428,127.005363432268
 봉천동 458-52,37.4856463913216,126.950723087668
 봉천동 173-57,37.4723156314541,126.97080234202
 전농동 103-59,37.5854146262572,127.052602086037
 신당동 236-48,37.5621133963978,127.012157942156
 양재동 247-6,37.4731033354347,127.040755450668
 화곡동 869-25,37.5329914679053,126.853732200221
 봉천동 893-27,37.4821553941369,126.946751062642
 면목동 96-69,37.5911347194561,127.091442019499
 방화동 612-71,37.5638986583501,126.808635315443
 방화동 337-6,37.5781107114904,126.815094437918
 장안동 315-6,36.2147889045176,127.336879476162
 화곡동 42-85,37.5458874671428,126.852570694596
 양재동 249-11,37.4734106691603,127.039789064612
 개봉동 170-36,37.4959647376415,126.858367971718
 봉천동 885-49,37.4828723476616,126.94852486555
 전농동 152-55,37.5846250489499,127.054284822587
 가리봉동 118-17,37.4828437057574,126.890110971014
 양재동 361,37.469068102136,127.045248135274
 양재동 4-6,37.4817161796515,127.042083140402
 화곡동 102-109,37.5398022206796,126.84566186158
 화곡동 1008-12,37.547689452851,126.833803373648
 화곡동 95-77,37.5460091343133,126.843104002486
 화곡동 105-421,37.5386431192457,126.843580494254
 가양동 253,37.5710656585528,126.839393379784
 화곡동 349-1,37.5331216395773,126.843956407531
 화곡동 341-19,37.5327862917628,126.847838113634
 화곡동 42-78,37.5461344502433,126.852222184836
 공항동 14-203,37.5619922527075,126.813386578935
 신림동 735-2,37.4712469601653,126.911646943243
 오류동 6-12,37.4963172360092,126.839429380909
 신림동 103-10,37.4731714883169,126.94171338735
 개봉동 326-12,37.4918274093347,126.854311773739
 화곡동 98-126,37.5403935776858,126.844762195967
 양재동 95-6,37.4771670758475,127.040365533283
 방화동 613-3,37.5641466443217,126.807649467504
 오류동 193-10,37.490699455172,126.83828189881
 양재동 374-2,37.4703953194225,127.045625896286
 서초동 1327-19,37.4949750338027,127.027815275171
 면목동 158-43,37.5839400397629,127.081733861371
 봉천동 180-404,37.4704149733261,126.965014832361
 양재동 287-12,37.4742938824172,127.047031705192
 화곡동 920-11,37.5299339335293,126.842109283899
 내발산동 698-15,37.5525240378451,126.833317295918
 화곡동 1083-31,37.5392029110562,126.837077649819
 내발산동 668-2,37.5544862575023,126.836251759965
 봉천동 14-96,37.487513116431,126.958727995623
 제기동 1214,37.5804999056324,127.032140681444
 신림동 533-14,37.4848771032578,126.912386685557
 면목동 623-31,37.5780050462035,127.087729448655
 화곡동 424-212,37.5319079759637,126.840656639635
 양재동 115-2,37.4751850358626,127.035596308645
 화곡동 424-70,37.5308121166387,126.840920741031
 신림동 610-72,37.4753824983578,126.921215960142
 신림동 750-10,37.4764961765336,126.913709983879
 개봉동 309-6,37.4942567915148,126.849383325907
 고척동 345,37.49997202766,126.865256217493
 내발산동 688-8,37.5525527817898,126.831760140759
 공항동 651-4,37.5586794881397,126.813802348686
 이문동 333-2,37.5949530634591,127.057937099448
 상봉동 102-5,37.5958311489796,127.087323548393
 화곡동 156-14,37.5347947260363,126.850512687586
 양재동 317-7,37.4699436217017,127.040031164643
 황학동 836,37.5662880551894,127.022849045798
 면목동 145-37,37.5888747924061,127.080729648692
 장안동 316-6,36.2151351615444,127.336697551721
 방화동 611-125,37.5647429850177,126.813455754059
 구로동 476-14,37.4977216002207,126.881380376528
 면목동 191-40,37.5902313751757,127.075223783821
 방배동 882-21,37.4893922692042,126.997766509671
 신림동 571-1,37.4809552827952,126.905411063427
 방배동 870-11,37.4878672328397,126.991002290136
 내발산동 716-39,37.5503079602737,126.833247956844
 이문동 256-151,37.6012358150201,127.06323802995
 묵동 181-57,37.6077663682829,127.07893282242
 제기동 1149-4,37.5903804438943,127.03691576316
 화곡동 105-22,37.5408914997012,126.843654839066
 전농동 130-128,37.581672041159,127.052968300644
 묵동 122-38,37.6110851766765,127.080749600656
 궁동 284-3,37.4973996761073,126.828473820169
 화곡동 362-76,37.5336377028406,126.838979624092
 면목동 620-42,37.578493351581,127.089323186599
 구로동 738-29,37.487582806909,126.88572914049
 잠원동 25-26,37.5133762249588,127.017602291044
 화곡동 409-182,37.5366107092334,126.847377618773
 화곡동 29-43,37.5465359301689,126.84792567778
 상봉동 249-8,37.6014065433026,127.087652631433
 화곡동 1047-1,37.542538712914,126.836184987111
 방배동 977-15,37.4820401857938,126.992029240667
 봉천동 879-3,37.4796144439754,126.947715755869
 화곡동 1045-13,37.5418757749043,126.835127385138
 봉천동 728-49,37.4925440145113,126.927562417613
 서초동 1349-10,37.4865168770969,127.026906914406
 신림동 570-35,37.4818304821283,126.906163109921
 화곡동 988-12,37.5506058976741,126.847466472055
 공항동 60-57,37.55829340823,126.810080952143
 화곡동 916-1,37.5298600689055,126.843421562077
 화곡동 856-18,37.5301019610186,126.854304471913
 개봉동 326-18,37.4926288261127,126.854228816111
 오류동 156-88,37.4895657498854,126.84266023732
 봉천동 1584-42,37.477930502534,126.948129716893
 반포동 577-34,37.4941390750816,127.0003855732
 장안동 324-4,37.0593861681834,127.081938626073
 면목동 139-55,37.5881637269175,127.083112081681
 반포동 83-11,37.4940616795205,127.001937903732
 봉천동 735-9,37.4909456638464,126.926451314003
 내발산동 673-3,37.5529056506379,126.840978710194
 봉천동 635-315,37.4883309032562,126.942024976408
 화곡동 367-67,37.538020479641,126.842539094088
 화곡동 1134-7,37.5508087192112,126.853189505561
 방배동 853-20,37.4886967817027,126.991632702669
 봉천동 1711-3,37.4749910843171,126.964422315064
 신림동 1439-2,37.4875656073272,126.927128776299
 장충동2가 193-246,37.5587475370533,127.002455533519
 봉천동 1564-3,37.4796211059612,126.944605492274
 내발산동 709-30,37.5504297102168,126.834324736923
 화곡동 989-1,37.551027976858,126.847301734723
 봉천동 1562-10,37.4792450138251,126.944895523083
 신당동 432-2176,37.5493215522432,127.006866848955
 방배동 323-2,37.4848601392344,126.992317010886
 화곡동 884-15,37.5296057580454,126.853372116433
 중화동 16-4,37.6026709775574,127.082722023146
 봉천동 924-42,37.4834860790971,126.944222143347
 중화동 319-39,37.5976067060528,127.074114502498
 방배동 902-26,37.4857812358355,126.996268765865
 신림동 495-39,37.486973488726,126.916896058612
 내발산동 678-30,37.55404627833,126.836472163755
 화곡동 61-53,37.5418975215976,126.845454360403
 양재동 85-1,37.4807466832449,127.042710056541
 봉천동 457-139,37.485686613972,126.949925330053
 개봉동 337-8,37.490068233643,126.851289222536
 서초동 1364-24,37.4855472157285,127.030046018259
 방화동 645-17,37.5667579492169,126.806479365395
 화곡동 879-8,37.5297302954038,126.851234713989
 신림동 315-8,37.4618215690263,126.932915636203
 내발산동 670-61,37.5537333775089,126.838439999245
 남현동 1072-100,37.4729955183539,126.973974655552
 전농동 127-156,37.5829190281969,127.052230808852
 화곡동 835-12,37.5319342831771,126.856779819957
 양재동 306-13,37.4740685047959,127.044094985925
 등촌동 571-6,37.537117898809,126.861803490093
 방배동 794-3,37.4928723596988,126.988058506854
 방배동 900-3,37.4870500526268,126.995886363969
 화곡동 102-129,37.539230986805,126.845443993679
 개봉동 495,37.4889554036452,126.856767851306
 봉천동 635-279,37.4885720190899,126.943263500057
 반포동 716-4,37.5075974091607,127.019272086881
 장충동2가 193-161,37.5588435023931,127.000648907649
 반포동 731-1,37.5061398022613,127.019904089422
 내발산동 717-21,37.5496480993453,126.834450957979
 필동3가 39-30,37.5586785217454,126.997114993586
 휘경동 28-22,37.5900859410593,127.064049878219
 구로동 701-16,37.4867220874712,126.877529801785
 화곡동 56-152,37.5388633551199,126.848549237009
 봉천동 958-28,37.4852984509616,126.936010015787
 중화동 315-38,37.5990552883549,127.076127384177
 개봉동 27-7,37.5031124306317,126.842853867998
 면목동 3-42,37.5889650142692,127.099187317447
 면목동 616-20,37.5796164840308,127.089527742491
 제기동 971-4,37.5813482064283,127.037383060734
 가양동 275-1,37.5703686238113,126.840043613648
 면목동 340-3,37.5771384263505,127.081830766216
 휘경동 286-247,37.5881542637469,127.062171090242
 장안동 445-13,37.5643597848709,127.068987752739
 남현동 602-194,37.4726948684581,126.980101717872
 신당동 347-275,37.5553207217953,127.013049624854
 화곡동 24-481,37.5452763474055,126.84567157753
 등촌동 506-23,37.5506223077684,126.863007075172
 양재동 16-44,37.4807342050471,127.040021959036
 봉천동 715-5,37.4931241666161,126.931106064207
 등촌동 365-72,37.551583775884,126.861315178841
 화곡동 424-80,37.5314877710981,126.840404074154
 면목동 623-28,37.578117232944,127.087330424765
 장충동2가 193-165,37.5590429993622,127.0006590006
 면목동 455-28,37.5830698947554,127.090664815582
 용두동 39-860,37.5737359408098,127.042162329394
 중화동 299-87,37.5964665136759,127.077725520112
 화곡동 400-87,37.5381067127618,126.839806809782
 신림동 1566-13,37.4787034380924,126.916360921559
 개봉동 324-6,37.4921276670252,126.853986942173
 봉천동 196-271,37.4751428232938,126.961844147855
 장충동2가 193-125,37.5588995959702,127.001206606849
 황학동 876,37.5666860760388,127.021986730257
 전농동 127-159,37.582462917953,127.050861705165
 장충동2가 112-30,37.5618174790068,127.005207935301
 화곡동 24-152,37.5457115000506,126.84711337563
 방배동 919-10,37.4822074038856,126.992993483523
 양재동 317-5,37.469650206833,127.040066879555
 화곡동 24-550,37.5457601478507,126.846465021421
 공항동 15-21,37.5637511648706,126.81414161707
 신림동 1458-26,37.4869609631466,126.924703792758
 상봉동 103-22,37.5952314225897,127.088536808671
 장충동2가 40-1,37.5612949264579,127.005177464227
 화곡동 1040-6,37.5427743003421,126.833653922308
 화곡동 98-137,37.5401933675037,126.8450920377
 서초동 1487-132,37.480468120323,127.005768862683
 궁동 111,37.5003886416718,126.82963120185
 화곡동 163-8,37.5348782902601,126.851249676586
 내발산동 710-28,37.5510764961044,126.833324711368
 공항동 677-12,37.554818886979,126.814401478428
 신당동 432-724,37.549928327725,127.006854930598
 양재동 7-57,37.4831841539346,127.041449045095
 신당동 80-601,37.5623511292376,127.02253546949
 화곡동 98-113,37.5411940639246,126.844805443639
 전농동 212-19,37.5801299211403,127.051803740913
 방배동 980-31,37.4792463474443,126.989755334937
 상봉동 102-52,37.5953650618027,127.086421486258
 반포동 717-8,37.5086100828668,127.018985627267
 화곡동 1085-25,37.5389835587301,126.838744874263
 화곡동 862-9,37.5317254162348,126.855793927795
 화곡동 409-87,37.5386549481599,126.847508047832
 화곡동 410-65,37.5382211201372,126.846109644691
 공항동 55-89,37.5585762953094,126.811439599013
 방배동 807-22,37.4929600710468,126.992129465714
